ID	Traditional	Simplified	Pinyin	POS	Meaning	Tags
B4L11-I-42	照說	照说	zhào shuō		to keep on saying...	
B4L11-I-43	在...之餘	在...之余	zài...zhīyú		to do something at a time when not doing...	
B4L11-I-44	本地人	本地人	běndì rén		local people	
B4L11-I-45	自己人	自己人	zìjǐrén		one of us, one of our own, compatriots	
B4L11-I-46	哪裡！哪裡！	哪里！哪里！	nǎlǐ nǎlǐ		not at all, not a problem, you're welcome	
B4L11-II-01	漸漸	渐渐	jiànjiàn	Adv	gradually	
B4L11-II-02	曾	曾	céng	Adv	have been before,was once (formal)	
B4L11-II-03	嘗試	尝试	chángshì	V/N	to try (something new), attempt; an attempt	
B4L11-II-04	結構	结构	jiégòu	N	structure	
B4L11-II-05	產生	产生	chǎnshēng	Vp	to take place, produce	
B4L11-II-06	轉變	转变	zhuǎnbiàn	N	change, transformation	
B4L11-II-07	嬰兒	婴儿	yīng'ér	N	baby	
B4L11-II-08	雙親	双亲	shuāngqīn	N	both parents	
B4L11-II-09	本國	本国	běnguó	N	(our country	
B4L11-II-10	國籍	国籍	guójí	N	nationality	
B4L11-II-11	大陸籍	大陆籍	Dàlùjí	N	from Mainland China, (lit. Mainland nationality) (籍 -jí, nationality)	
B4L11-II-12	其	其	qí	Det	his, her, its, their(formal)	
B4L11-II-13	比例	比例	bǐlì	N	ratio (percentage)	
B4L11-II-14	根本	根本	gēnběn	Vs	fundamental	
B4L11-II-15	可見	可见	kějiàn	Conj	it is obvious that, it is clearly seen that	
B4L11-II-16	現有	现有	xiànyǒu	Vs-attr	current, existing	
B4L11-II-17	分配	分配	fēnpèi	N/V	distribution, to distribute, allocate	
B4L11-II-18	顧慮	顾虑	gùlǜ	Vst	to be concerned about	
B4L11-II-19	學童	学童	xuétóng	N	school children	
B4L11-II-20	身心	身心	shēnxīn	N	physical and mental, mind and body	
B4L11-II-21	缺乏	缺乏	quēfá	Vst	to lack	
B4L11-II-22	課業	课业	kèyè	N	school work	
B4L11-II-23	指導	指导	zhǐdǎo	N/V	guidance; to give guidance to	
B4L11-II-24	輔導	辅导	fǔdǎo	V	to counsel	
B4L11-II-25	輸	输	shū	Vp	to lose out (opposite of win)	
B4L11-II-26	失去	失去	shīqù	Vp	to lose (an item), lack	
B4L11-II-27	然而	然而	rán'ér	Conj	but, on the other hand, however	
B4L11-II-28	觀點	观点	guāndiǎn	N	perspective	
B4L11-II-29	加速	加速	jiāsù	V	to accelerate	
B4L11-II-30	創下	创下	chuàngxià	Vpt	to set (a record)	
B4L11-II-31	紀錄	纪录	jìlù	N	record	
B4L11-II-32	明顯	明显	míngxiǎn	Vs	significant, obvious	
B4L11-II-33	下降	下降	xiàjiàng	Vp	to decrease	
B4L11-II-34	趨勢	趋势	qūshì	N	trend	
B4L11-II-35	高齡化	高龄化	gāolínghuà	Vp	for a population to become aged/geriatric	
B4L11-II-36	世代	世代	shìdài	N	generation	
B4L11-II-37	不足	不足	bùzú	Vs	insufficient, not adequate	
B4L11-II-38	持續	持续	chíxù	Vaux	to continue, to keep on	
B4L11-II-39	正視	正视	zhèngshì	V	to face squarely, pay due attention to	
B4L11-II-40	國語	国语	Guóyǔ		Mandarin	
B4L11-II-41	客語	客语	Kèyǔ		Hakka, a Chinese (Han) dialect	
B4L11-II-42	最多數	最多数	zuìduōshù		the greatest majority	
B4L11-II-43	總人數	总人数	zǒng rénshù		total population	
B4L11-II-44	起跑點	起跑点	qǐpǎodiǎn		starting line	
B4L11-II-45	新生兒	新生儿	xīnshēng'ér		a newborn baby	
B4L11-II-46	生產力	生产力	shēngchǎn lì		productivity	
B4L11-II-47	一較長短	一较长短	yíjiào chángduǎn		to compete, to compare against	
B4L12-I-01	王安康	王安康	Wáng ānkāng		Wang Ankang, male	
B4L12-I-02	張定能	张定能	Zhāng Dìngnéng		Zhang Dingneng, male	
B4L12-I-03	美好	美好	měihǎo	Vs	wonderful, beautiful	
B4L12-I-04	當選	当选	dāngxuǎn	Vpt	to be elected to an office	
B4L12-I-05	無所謂	无所谓	wúsuǒwèi	Vs	I don't care; does not bother me	
B4L12-I-06	敏感	敏感	mǐngǎn	Vs	sensitive	
B4L12-I-07	化學	化学	huàxué	N	chemical, chemistry	
B4L12-I-08	添加物	添加物	tiānjiāwù	N	additives	
B4L12-I-09	殘留	残留	cánliú	N	residue	
B4L12-I-10	修改	修改	xiūgǎi	V	to amend	
B4L12-I-11	法規	法规	fǎguī	N	laws and regulations, statutes	
B4L12-I-12	安養	安养	ānyǎng	N	to care for, to provide nursing care to all people	
B4L12-I-13	河川	河川	héchuān	N	river and stream	
B4L12-I-14	脫離	脱离	tuōlí	Vpt	to be separate oneself from, break away from	
B4L12-I-15	背景	背景	bèijǐng	N	background	
B4L12-I-16	領域	领域	lǐngyù	N	area (of study, etc.), (here) walk of life	
B4L12-I-17	竟然	竟然	jìngrán	Adv	unexpectedly, surprisingly	
B4L12-I-18	總統	总统	zǒngtǒng	N	president	
B4L12-I-19	保障	保障	bǎozhàng	N/V	security (e.g., job security), to guarantee	
B4L12-I-20	特權	特权	tèquán	N	special privileges	
B4L12-I-21	把持	把持	bǎchí	V	to control	
B4L12-I-22	監督	监督	jiāndū	V	to oversee, monitor, supervise	
B4L12-I-23	罷免	罢免	bàmiǎn	V	to recall, remove from office	
B4L12-I-24	權	权	quán	N	power, authority	
B4L12-I-25	廉能	廉能	liánnéng	Vs	clean and capable	
B4L12-I-26	富足	富足	fùzú	Vs	affluent, abundant	
B4L12-I-27	在乎	在乎	zàihū	Vst	to care about	
B4L12-I-28	生命	生命	shēngmìng	N	life	
B4L12-I-29	財產	财产	cáichǎn	N	property, assets	
B4L12-I-30	義工	义工	yìgōng	N	volunteer	
B4L12-I-31	選戰	选战	xuǎnzhàn	N	(election) campaign	
B4L12-I-32	承諾	承诺	chéngnuò	N/V	promise; to promise	
B4L12-I-33	帶領	带领	dàilǐng	V	to lead	
B4L12-I-34	力量	力量	lìliàng	N	power	
B4L12-I-35	擺脫	摆脱	bǎituō	V	to rid of	
B4L12-I-36	困境	困境	kùnjìng	N	dire situation, straits	
B4L12-I-37	房地產	房地产	fángdìchǎn		real estate	
B4L12-I-38	小自...大至...	小自...大至...	xiǎo zì...dà zhì...		from such trivialities to such major concerns (自, from (formal); 至, to (formal))	
B4L12-I-39	是否	是否	shìfǒu		whether or not	
B4L12-I-40	照理說	照理说	zhào lǐ shuō		normally	
B4L12-I-41	政治人物	政治人物	zhèngzhì rénwù		politicians	
B4L12-I-42	受苦	受苦	shòu kǔ		suffering	
B4L12-II-01	富裕	富裕	fùyù	Vs	rich, affluent	
B4L12-II-02	貪汙	贪污	tānwū	Vp	to graft, to demand	
B4L12-II-03	腐敗	腐败	fǔbài	Vs	corruption	
B4L12-II-04	政爭	政争	zhèngzhēng	N	political infighting	
B4L12-II-05	停滯	停滞	tíngzhì	Vp	to stagnate, stall	
B4L12-II-06	上升	上升	shàngshēng	Vp	to rise	
B4L12-II-07	信心	信心	xìnxīn	N	confidence	
B4L12-II-08	遊民	游民	yóumín	N	street people, the homeless	
B4L12-II-09	外界	外界	wàijiè	N	the outside world	
B4L12-II-10	悲慘	悲惨	bēicǎn	Vs	miserable, tragic	
B4L12-II-11	日子	日子	rìzi	N	days, life	
B4L12-II-12	如此	如此	rúcǐ	Adv	such, so	
B4L12-II-13	巨大	巨大	jùdà	Vs	enormous	
B4L12-II-14	無能	无能	wúnéng	Vs	incompetent	
B4L12-II-15	冷漠	冷漠	lěngmò	Vs	apathetic	
B4L12-II-16	學者	学者	xuézhě	N	scholars	
B4L12-II-17	階層	阶层	jiēcéng	N	class hierarchy (in society)	
B4L12-II-18	自然	自然	zìrán	Adv	naturally	
B4L12-II-19	阻止	阻止	zǔzhǐ	V	to prevent, block	
B4L12-II-20	遙遠	遥远	yáoyuǎn	Vs	remote	
B4L12-II-21	無論	无论	wúlùn	Conj	no matter, regardless	
B4L12-II-22	明明	明明	míngmíng	Adv	clearly, obviously	
B4L12-II-23	骯髒	骯脏	āngzāng	Vs	dirty	
B4L12-II-24	顧	顾	gù	V	to care about	
B4L12-II-25	自身	自身	zìshēn	N	one's own	
B4L12-II-26	政客	政客	zhèngkè	N	politico	
B4L12-II-27	縱容	纵容	zòngróng	V	to condone, tolerate	
B4L12-II-28	使得	使得	shǐde	Vst	to make, to cause	
B4L12-II-29	工廠	工厂	gōngchǎng	N	factory	
B4L12-II-30	密集	密集	mìjí	Vs	crowded with high density of	
B4L12-II-31	遭受	遭受	zāoshòu	Vst	to suffer from, be subjected to	
B4L12-II-32	困苦	困苦	kùnkǔ	Vs	distressed	
B4L12-II-33	老人年金	老人年金	lǎorén niánjīn		annuity payment for senior citizens (provided by The National Pension Program in Taiwan)	
B4L12-II-34	無家可歸	无家可归	wújiā kěguī		homeless, no home to go back to	
B4L12-II-35	以...為...	以...为...	yǐ...wéi...		taking... as... (formal)	
B4L12-II-36	漠不關心	漠不关心	mòbù guānxīn		indifferent	
B4L12-II-37	發言權	发言权	fāyán quán		right to speak, (here) a voice (in politics, etc.)	
B4L12-II-38	影響力	影响力	yǐngxiǎng lì		influence	
B4L12-II-39	官商勾結	官商勾结	guānshāng gōujié		collusion between politicians and business people	
B4L12-II-40	貧富懸殊	贫富悬殊	pínfù xuánshū		a huge gap between the rich and the poor	
B4L12-II-41	息息相關	息息相关	xíxí xiāngguān		inextricably related to	
