ID	Traditional	Pinyin	POS	Meaning
B5L05-I-19	排名	páimíng	Vst	to rank
B5L05-I-20	倒數	dàoshǔ	Vs-attr	"counting backward, from the end, fro m the bottom of the list (in English, 倒數第二名 can be translated ""second worst/lowest/least"")"
B5L05-I-21	始終	shǐzhōng	Adv	from start to finish, all the while, all along, invariably
B5L05-I-22	忽視	hūshì	V	to ignore, neglect, overlook
B5L05-I-23	夫妻	fūqī	N	husband and wife, married couple
B5L05-I-24	協助	xiézhù	V	to assist
B5L05-I-25	長輩	zhǎngbèi	N	elder, one's superior
B5L05-I-26	忍受	rěnshòu	Vst	to endure, suffer
B5L05-I-27	如願	rúyuàn	Vs-sep	as one hopes, as one wishes
B5L05-I-28	自主權	zìzhǔquán	N	right to make one's own decisions, autonomy
B5L05-II-01	固然	gùrán	Adv	granted, certainly, while it is definitely tr ue that
B5L05-II-02	交易	jiāoyì	Vi	to trade, transact, carry out a transaction
B5L05-II-03	屬	shǔ	Vst	to belong to, be part of (a category)
B5L05-II-04	族群	zúqún	N	group of people (e.g., ethnic group, disadv antaged group)
B5L05-II-05	等於	děngyú	Vst	tantamount to, equal to
B5L05-II-06	階級	jiējí	N	class (in society)
B5L05-II-07	間接	jiànjiē	Adv	indirectly
B5L05-II-08	錯誤	cuòwù	N	mistake
B5L05-II-09	性別	xìngbié	N	sex, gender
B5L05-II-10	抽菸	chōuyān	Ph	to smoke a cigarette
B5L05-II-11	胎兒	tāi'ér	N	fetus
B5L05-II-12	不良	bùliáng	Vs-attr	harmful, bad
B5L05-II-13	分離	fēnlí	Vi	to be separated from
B5L05-II-14	契約	qìyuē	N	contract, agreement
B5L05-II-15	仲介	zhòngjiè	N	intermediary, agent, middleman
B5L05-II-16	角色	jiǎosè	N	role
B5L05-II-17	涉及	shèjí	Vst	to involve, relate to
B5L05-II-18	規範	guīfàn	V/N	to regulate, standardize; standard
B5L05-II-19	黑白不分	hēibái bùfēn	Id	cannot tell truth from non-truth
B5L05-II-20	是非不明	shìfēi bùmíng	Id	cannot tell truth from non-truth
B5L05-II-21	紛紛	fēnfēn	Adv	one after another, in succession
B5L05-II-22	精子	jīngzǐ	N	sperm
B5L05-II-23	搞定	gǎodìng	V	to have it resolved; to settle the matter
B5L05-II-24	獨一無二	dúyī wú'èr	Id	unique, one of a kind
B5L05-II-25	總之	zǒngzhī	Adv	to sum it up, in short, in conclusion
B5L06-I-0-01	死刑	sǐxíng	N	capital punishment, the death penalty
B5L06-I-0-02	存廢	cúnfèi	N	preservation or abolishment, to preserve or to abolish (contracted word from 保存 + 廢除)
B5L06-I-0-03	爭議	zhēngyì	N	controversy
B5L06-I-0-04	僵局	jiāngjú	N	stalemate, deadlock, impasse
B5L06-I-0-05	各自	gèzì	Adv	each, respectively
B5L06-I-01	嚇阻	hèzǔ	V	to deter (through intimidation)
B5L06-I-02	隔離	gélí	V	to isolate, separate, quarantine
B5L06-I-03	罪犯	zuìfàn	N	criminal
B5L06-I-04	隨機	suíjī	Adv	randomly
B5L06-I-05	殺害	shāhài	V	to murder, kill
B5L06-I-06	黑心	hēixīn	Vs-attr	darkened heart; evil mind (黑心食品 = unsafe food, i.e., made by profit-oriented people/companies with no conscience)
B5L06-I-07	案件	ànjiàn	N	(legal) case
B5L06-I-08	法官	fǎguān	N	judge
B5L06-I-09	判	pàn	V	to judge, rule, give sentencing
B5L06-I-10	有期徒刑	yǒuqí túxíng	Ph	prison term (sentencing with a fixed priso n term)
B5L06-I-11	無期徒刑	wúqí túxíng	Ph	life sentence (i.e., no chance of parole)
B5L06-I-12	死者	sǐzhě	N	the dead person, the murder victim
B5L06-I-13	交代	jiāodài	N	a satisfactory answer, briefing, accountability
B5L06-I-14	彌補	míbǔ	V	to make up for, compensate for
B5L06-I-15	家屬	jiāshǔ	N	family, family members
B5L06-I-16	或者	huòzhě	Conj	or
B5L06-I-17	犯人	fànrén	N	criminal, prisoner
B5L06-I-18	出獄	chūyù	Vi	to be released from prison (監獄 , jiānyù , prison)
B5L06-I-19	把	bǎ	M	"measure for ""graspable"" objects like rulers , chairs, salt etc"
B5L06-I-20	尺	chǐ	N	ruler
B5L06-I-21	現行	xiànxíng	Vs-attr	existing, current
B5L06-I-22	假釋	jiǎshì	Vi	parole
B5L06-I-23	永久	yǒngjiǔ	Adv	forever, permanently
B5L06-I-24	害怕	hàipà	Vs	to be afraid of, to fear
B5L06-I-25	報復	bàofù	V/N	to retaliate, get revenge; vengeance
B5L06-I-26	納稅	nàshuì	V-sep	to pay taxes
B5L06-I-27	懲罰	chéngfá	N/V	punishment; to punish
B5L06-I-28	犯罪	fànzuì	V-sep	to commit a crime
B5L06-I-29	罰單	fádān	N	ticket (for a fine)
B5L06-I-30	闖紅燈	chuǎng hóngdēng	Ph	run a red light (闖 ,to rush, break through; 紅燈 , red light)
B5L06-I-31	開	kāi	V	to write (a ticket)
B5L06-I-32	同理	tónglǐ	Adv	by the same token, similarly
B5L06-I-33	換句話說	huànjùhuà shuō	Ph	in other words, to put it another way
B5L06-I-34	維持	wéichí	V	to keep, maintain
B5L06-I-35	相較於	xiāngjiào yú	Ph	in comparison to, compared to (classica l Chinese)
B5L06-I-36	人權	rénquán	N	human rights
B5L06-I-37	廢除	fèichú	V	to abolish
B5L06-I-38	被害人	bèihàirén	N	victim
B5L06-I-39	孤兒	gū'ér	N	orphan
B5L06-I-40	不然	bùrán	Conj	otherwise
B5L06-I-41	毀	huǐ	V	to destroy
B5L06-I-42	氣憤	qìfèn	Vs	indignant, angry
B5L06-I-43	恨	hèn	Vst	to hate
B5L06-I-44	報仇	bàochóu	V-sep	to get revenge, get vengeance
B5L06-I-45	便宜	piányí	Vst	to let somebody off easy
B5L06-I-46	置身事外	zhìshēn shìwài	Id	to remain aloof, sit on the sidelines, not b e involved
B5L06-I-47	放下	fàngxià	V	"let it go, let it be, ""forgive"""
B5L06-I-48	凶手	xiōngshǒu	N	murderer, killer
B5L06-I-49	感同身受	gǎntóng shēnshòu	Id	to empathize, feel like own experience
B5L06-I-50	生前	shēngqián	N	during one's life, before one's death
B5L06-I-51	恐懼	kǒngjù	N	fear
B5L06-I-52	心痛	xīntòng	Ph	the pain in one's heart, heartbreak, heartac he
B5L06-I-53	天平	tiānpíng	N	balance, scales
B5L06-I-54	衡量	héngliáng	V	to weigh, evaluate
B5L06-I-55	坦白	tǎnbái	Vs	honesty, honest (坦白說 = to be honest/frank/candid)
B5L06-I-56	撫慰	fǔwèi	V	to console, comfort
B5L06-I-57	剛剛好	gānggāng hǎo	Ph	just right, just enough, just the right amount, time, color, etc. (meaning here: justice done)
B5L06-II-01	無濟於事	wújì yúshì	Id	to not help the situation; does not do anybody good, of no use
B5L06-II-02	致力	zhìlì	Adv	with all might and mind
B5L06-II-03	推動	tuīdòng	V	to promote, push
B5L06-II-04	漫漫長路	mànmàn chánglù	Id	a long road, there is still a long way to go
B5L06-II-05	刑罰	xíngfá	N	punishment, penalty
B5L06-II-06	顯得	xiǎnde	Vaux	to appear, seem, come off as
B5L06-II-07	費	fèi	V	to exert (lit. pay out)
B5L06-II-08	心力	xīnlì	N	effort (physical and mental)
B5L06-II-09	冤枉	yuānwǎng	V	to be wronged, treated unjustly
B5L06-II-10	槍決	qiāngjué	N/V	execution by shooting; to execute by shooting
B5L06-II-11	犯案	fàn'àn	Vp-sep	to be implicated in a crime
B5L06-II-12	充足	chōngzú	Vs	ample, sufficient, adequate
B5L06-II-13	保證	bǎozhèng	V/N	to guarantee; guarantee
B5L06-II-14	誤判	wùpàn	V/N	to err in judicial judgement; erroneou s judgement, miscarriage of justice
B5L06-II-15	失誤	shīwù	N	mistake, error
B5L06-II-16	無價	wújià	Vs	priceless
B5L06-II-17	賠償	péicháng	N/V	compensation, reparation; to compensate, make reparations
B5L06-II-18	善良	shànliáng	Vs	good and kind
B5L06-II-19	一面	yímiàn	Ph	side (i.e., a good side)
B5L06-II-20	可貴	kěguì	Vs	valuable, priceless
B5L06-II-21	同情	tóngqíng	Vst/N	to sympathize; sympathy
B5L06-II-22	換不回	huànbùhuí	Ph	cannot get it back
B5L06-II-23	和解	héjiě	Vi	to reconcile, make up
B5L06-II-24	認錯	rèncuò	V-sep	to admit one's error
B5L06-II-25	重新	chóngxīn	Adv	anew, afresh
B5L06-II-26	大愛	dà'ài	N	great love, love at the highest level
B5L06-II-27	感受	gǎnshòu	N	feelings
B5L06-II-28	只是	zhǐshì	Adv	but the same time, we must realize that
B5L06-II-29	一命還一命	yímìng huán yímìng	Id	a life for a life, an eye for an eye
B5L06-II-30	好受	hǎoshòu	Vs	to feel better
B5L06-II-31	也就是說	yějiùshìshuō	Ph	that is to say; that is; i.e.,
B5L06-II-32	歐盟	Ōuméng	N	the EU; European Union
B5L06-II-33	潮流	cháoliú	N	trend
B5L06-II-34	意識到	yìshìdào	Vpt	to be conscious of, to be aware of
B5L06-II-35	唯有	wéiyǒu	Adv	only by
B5L06-II-36	身旁	shēnpáng	N	next to, around you
B5L06-II-37	打造	dǎzào	V	to create, implement
B5L06-II-38	根本	gēnběn	Adv	completely, fundamentally, thoroughly
B5L07-I-0-01	傷腦筋	shāng nǎojīn	Id	to cause a headache, a pain in the neck , to be knotty/troublesome (said of issues or pr oblems)
B5L07-I-0-02	受益	shòuyì	Vp	to be benefited, to benefit (from)
B5L07-I-0-03	財富	cáifù	N	wealth
B5L07-I-0-04	思考	sīkǎo	V	to ponder
B5L07-I-01	清晨	qīngchén	N	early morning
B5L07-I-02	同齡	tónglíng	Vs	to be of the same age
B5L07-I-03	遇上	yùshàng	Vpt	to encounter, come across
B5L07-I-04	白工	báigōng	N	work done in vain, wasted work
B5L07-I-05	沖走	chōngzǒu	V	to be washed away
B5L08-I-0-01	左右為難	zuǒyòu wéinán	Id	in a dilemma, be in a bind, in a predicament, in a fix
B5L08-I-0-02	難民	nànmín	N	refugees
B5L08-I-0-03	男童	nántóng	N	boy, male child
B5L08-I-0-04	溺死	nìsǐ	Vp	to drown (to death), die from drowning
B5L08-I-0-05	震驚	zhènjīng	Vpt	to shock, stun, startle
B5L08-I-0-06	接連	jiēlián	Adv	in succession, in a row
B5L08-I-0-08	不滿	bùmǎn	Vs	discontent, unhappy with
B5L08-I-01	分擔	fēndān	V	to share a burden, share responsibility
B5L08-I-02	化	huà	V	to turn into, change into, convert into, t ransform into
B5L08-I-03	轉機	zhuǎnjī	N	(life-saving) opportunity
B5L08-I-04	海面	hǎimiàn	N	the surface of the ocean/sea
B5L08-I-05	難以數計	nányǐ shùjì	Id	countless (lit. hard to calculate)
B5L08-I-06	屍體	shītǐ	N	corpse, body
B5L08-I-07	怵目驚心	chùmù jīngxīn	Id	shocked to witness
B5L08-I-08	冒	mào	V	to risk
B5L08-I-09	聯合國	Liánhéguó	N	United Nations, UN
B5L08-I-10	止	zhǐ	Ptc	until (classical Chinese)
B5L08-I-11	庇護	bìhù	N	asylum
B5L08-I-12	人數	rénshù	N	number of people
B5L08-I-13	面臨	miànlín	V	to face, confront
B5L08-I-14	團結	tuánjié	Vi	to unite, form solidarity with
B5L08-I-15	召開	zhàokāi	V	to convene, hold (a meeting)
B5L08-I-16	高峰會	gāofēng huì	N	Summit (meeting)
B5L08-I-17	領袖	lǐngxiù	N	leader, head of a state
B5L08-I-18	消除	xiāochú	V	to eliminate
B5L08-I-19	仇外	chóuwài	Vs	anti-foreign
B5L08-I-20	前...	qián...	N	former-, ex-
B5L08-I-21	歐巴馬	Ōubāmǎ	N	Barack Obama (former US president)
B5L08-I-22	會議	huìyì	N	conference, meeting
B5L08-I-23	主義	zhǔyì	N	"""-ism"" (as in terrorism, Communism)"
B5L08-I-24	受害者	shòuhàizhě	N	victim (sh-h-zh)
B5L08-I-25	向來	xiànglái	Adv	always, all along
B5L08-I-26	單一	dānyī	Vs-attr	one, single (any one country's responsibility)
B5L08-I-27	共同	gòngtóng	Adv	together, jointly
B5L08-I-28	排外	páiwài	Vi	anti-foreign, xenophobic
B5L08-I-29	融入	róngrù	V	to integrate, blend in
B5L08-I-30	收容	shōuróng	V	to offer refuge to
B5L08-I-31	或許	huòxǔ	Adv	perhaps, probably
B5L08-I-32	勞動力	láodònglì	N	manpower
B5L08-I-33	轉化	zhuǎnhuà	Vi	to change into, transform into
B5L08-I-34	里約	Lǐyuē	N	Rio, Brasil
B5L08-I-35	奧運	Àoyùn	N	Olympics
B5L08-I-36	首度	shǒudù	Adv	first time
B5L08-I-37	代表隊	dàibiǎoduì	N	representative team, team representing
B5L08-I-38	逃離	táolí	V	to escape from, flee from
B5L08-I-39	戰火	zhànhuǒ	N	fires of war
B5L08-I-40	殘障	cánzhàng	N	physical disability
B5L08-I-41	忘掉	wàngdiào	Vpt	to forget
B5L08-I-42	英雄	yīngxióng	N	hero
B5L08-I-43	身分	shēnfèn	N	identification
B5L08-I-44	索馬利亞	Suǒmǎlìyǎ	N	Somalia
B5L08-I-45	之後	zhīhòu	N	subsequent to that (not 然後)
B5L08-I-46	參選	cānxuǎn	V	to run in an election
B5L08-I-47	膚色	fūsè	N	skin color
B5L08-I-48	早日	zǎorì	Adv	soon
B5L08-I-49	扶持	fúchí	V	to support, help, aid, assist
B5L08-II-01	優先	yōuxiān	Vs	to be given priority
B5L08-II-02	無力	wúlì	Vst	incapable of, powerless to
B5L08-II-03	安置	ānzhì	V	to make proper living arrangements for
B5L08-II-04	支出	zhīchū	N/V	expenditure; to expend
B5L08-II-05	導致	dǎozhì	V	to cause, result in, lead to
B5L08-II-06	賦稅	fùshuì	N	taxes
B5L08-II-07	居民	jūmín	N	resident
B5L08-II-08	對立	duìlì	Vs	to oppose, be in opposition to, be antag onistic
B5L08-II-09	罷了	bàle	Ptc	merely, that's it, that is all
B5L08-II-10	德國	Déguó	N	Germany
B5L08-II-11	每況愈下	měikuàng yùxià	Id	to deteriorate, go downhill, go from bad t o worse
B5L08-II-12	拖垮	tuōkuǎ	V	to pull down with, drag down
B5L08-II-13	忽略	hūlüè	V	to ignore, overlook
B5L08-II-14	一一	yīyī	Adv	one by one, separately
B5L08-II-15	過濾	guòlǜ	V	to filter
B5L08-II-16	有機可乘	yǒujī kěchéng	Id	take advantage of a situation
B5L08-II-17	接二連三	jiē'èr liánsān	Id	one after another, in rapid succession
B5L08-II-18	衝突	chōngtú	Vs	to conflict
B5L08-II-19	升高	shēnggāo	Vp	to increase, rise, elevate, ascend
B5L08-II-20	在在	zàizài	Adv	in all aspects (classical Chinese)
B5L08-II-21	設置	shèzhì	V	to establish, set up (sh-zh)
B5L08-II-22	難民營	nànmínyíng	N	refugee camp
B5L08-II-23	關閉	guānbì	V	to close down
B5L08-II-24	邊界	biānjiè	N	border
B5L08-II-25	通往	tōngwǎng	V	to go to, lead to
B5L08-II-26	交託	jiāotuō	V	to entrust (one's safety, life, etc.) to
B5L08-II-27	人口	rénkǒu	N	human
B5L08-II-28	販子	fànzi	N	trafficker
B5L08-II-29	助長	zhùzhǎng	V	to foster, encourage (negatively)
B5L08-II-30	支付	zhīfù	V	to make a payment to
B5L08-II-31	總理	zǒnglǐ	N	chancellor, prime minister, premier
B5L08-II-32	梅克爾	Méikè'ěr	N	Merkel (German chancellor)
B5L08-II-33	承認	chéngrèn	V	to admit, confess
B5L08-II-34	低估	dīgū	V	to underestimate
B5L08-II-35	和平	hépíng	Vs/N	peaceful; peace
B5L08-II-36	對策	duìcè	N	countermeasure, strategy
B5L08-II-37	販運	fànyùn	N	trafficking, smuggling, transporting
B5L08-II-38	首要之務	shǒuyào zhīwù	Id	top/first priority, the most important issue
B5L09-I-0-01	核電廠	hédiànchǎng	N	nuclear power plant
B5L09-I-0-02	熱烈	rèliè	Vs	fervent, ardent
B5L09-I-0-03	乃至	nǎizhì	Adv	and even
B5L09-I-01	遠處	yuǎnchù	N	a distant location, a ways away
B5L09-I-02	輻射	fúshè	N	radiation
B5L09-I-03	外洩	wàixiè	Vi	to leak
B5L09-I-04	爆炸	bàozhà	Vp	to explode
B5L09-I-05	危言聳聽	wéiyán sǒngtīng	Id	alarmist talk, inflammatory statement
B5L09-I-06	致命	zhìmìng	Vs	lethal, fatal
B5L09-I-07	退燒	tuìshāo	Vp	to reduce fever, wane
B5L09-I-08	行之有年	xíngzhī yǒunián	Id	in use for years, long-established
B5L09-I-09	三哩島	Sānlǐdǎo	N	Three Mile Island, PA, USA
B5L09-I-10	烏克蘭	Wūkèlán	N	Ukraine
B5L09-I-11	車諾比	Chēnuòbǐ	N	Chernobyl
B5L09-I-12	福島	Fúdǎo	N	Fukushima
B5L09-I-13	核災	hézāi	N	nuclear disaster
B5L09-I-14	核電	hédiàn	N	nuclear power
B5L09-I-15	列為	lièwéi	Vst	to be ranked as, listed as
B5L09-I-16	等級	děngjí	N	level, grade
B5L09-I-17	位於	wèiyú	Vst	to be located at
B5L09-I-18	海嘯	hǎixiào	N	tsunami
B5L09-I-19	洪水	hóngshuǐ	N	flood
B5L09-I-20	數百萬	shùbǎiwàn	Ph	several millions, millions
B5L09-I-21	及時	jíshí	Adv	in time, in a timely manner
B5L09-I-22	顆	kē	M	measure for round objects, e.g., bombs
B5L09-I-23	炸彈	zhàdàn	N	bomb
B5L09-I-24	立即	lìjí	Adv	immediately, at once
B5L09-I-25	令	lìng	Vst	to cause, make, let
B5L09-I-26	擔憂	dānyōu	Vst	worried, concerned
B5L09-I-27	歐洲癌症護理雜誌	Ōuzhōu Áizhèng Hùlǐ Zázhì	N	European Journal of Cancer Care
B5L09-I-28	數字	shùzì	N	number, figures
B5L09-I-29	周圍	zhōuwéi	N	around, surrounding, on the periphery
B5L09-I-30	罹癌	lí'ái	Vp	to be stricken with cancer
B5L09-I-31	偏	piān	Adv	slightly
B5L09-I-32	青少年	qīngshàonián	N	adolescents
B5L09-I-33	細胞	xìbāo	N	cell
B5L09-I-34	製造	zhìzào	V	to manufacture, produce, make
B5L09-I-35	廢料	fèiliào	N	waste, waste materials
B5L09-I-36	可行	kěxíng	Vs	feasible
B5L09-I-37	偏遠	piānyuǎn	Vs	rural, distant
B5L09-I-38	任誰	rèn shéi	Ph	anybody
B5L09-I-39	因應	yīnyìng	V	to deal with, handle
B5L09-I-40	再生能源	zàishēng néngyuán	Ph	renewable energy
B5L09-I-41	妥善	tuǒshàn	Adv	adequately, properly
B5L09-I-42	頭痛	tóutòng	Vs	a headache, a pain
B5L09-I-43	無解	wújiě	Vs	have no solution, be unsolvable
B5L09-I-44	難題	nántí	N	difficult problem, tough problem
B5L09-I-45	正確	zhèngquè	Vs	accurate
B5L09-II-01	環保	huánbǎo	Vs	environmentally friendly
B5L09-II-02	聯想	liánxiǎng	Vi	to associate with in the mind, think of
B5L09-II-03	事故	shìgù	N	accident
B5L09-II-04	運作	yùnzuò	N	operation
B5L09-II-05	疏失	shūshī	N	negligence
B5L09-II-06	視為	shìwéi	Vst	to regard as
B5L09-II-07	一概而論	yígài érlùn	Id	to make sweeping generalizations
B5L09-II-08	定時	dìngshí	Vs-attr	to be fixed in time (定時炸彈 = ti me bomb)
B5L09-II-09	風力	fēnglì	N	wind power
B5L09-II-10	水力	shuǐlì	N	water power, hydropower
B5L09-II-11	火力	huǒlì	N	thermal power
B5L09-II-12	太陽能	tàiyángnéng	N	solar power
B5L09-II-13	相比	xiāng bǐ	Vi	to be compared to
B5L09-II-14	機率	jīlǜ	N	chance (of something happening), likelihoo d
B5L09-II-15	雷	léi	N	lightening
B5L09-II-16	碳	tàn	N	carbon
B5L09-II-17	排放量	páifàngliàng	N	emissions
B5L09-II-18	有利	yǒulì	Vs	beneficial to
B5L09-II-19	二氧化碳	Èryǎnghuàtàn	N	carbon dioxide
B5L09-II-20	溫室	wēnshì	N	greenhouse
B5L09-II-21	效應	xiàoyìng	N	effect
B5L09-II-22	河流	héliú	N	river
B5L09-II-23	魚類	yúlèi	N	fish
B5L09-II-24	噪音	zàoyīn	N	noise
B5L09-II-25	地熱	dìrè	N	geothermal
B5L09-II-26	成熟	chéngshóu	Vp	mature
B5L09-II-27	解決之道	jiějué zhīdào	Id	solution
B5L09-II-28	收取	shōuqǔ	V	to charge, collect
B5L09-II-29	高額	gāo'é	Vs-attr	high (amount of money, tariff, profit, etc.)
B5L09-II-30	惹	rě	V	to cause, provoke, incur, stir up
B5L09-II-31	民怨	mínyuàn	N	popular discontent, public anger
B5L09-II-32	工業	gōngyè	N	industry
B5L09-II-33	停擺	tíngbǎi	Vp	to stop, to come to a halt
B5L09-II-34	倒退	dàotuì	Vp	to reverse, regress
B5L09-II-35	效率	xiàolǜ	N	efficiency
B5L09-II-36	供	gōng	V	to supply
B5L09-II-37	外商	wàishāng	N	foreign company/businessman
B5L09-II-38	優良	yōuliáng	Vs	fine, excellent, good, first rate
B5L09-II-39	民生	mínshēng	N	people's well-being/livelihood
B5L09-II-40	效益	xiàoyì	N	benefit
B5L09-II-41	設備	shèbèi	N	equipment
B5L09-II-42	隱憂	yǐnyōu	N	hidden concerns, worries
B5L09-II-43	綠色	lǜsè	N	green (color)
B5L09-II-44	替代	tìdài	V	alternative
B5L10-I-01	同性	tóngxìng	Vs-attr	to be of the same gender
B5L10-I-02	主播	zhǔbò	N	newscaster, anchor
B5L10-I-03	記者	jìzhě	N	reporter, journalist, correspondent
B5L10-I-04	連線	liánxiàn	Vi	to be online with, be connected with
B5L10-I-05	傳達	chuándá	V	to convey
B5L10-I-06	陣線	zhènxiàn	N	ranks, front
B5L10-I-07	發起	fāqǐ	V	to initiate, launch, start
B5L10-I-08	盡快	jìnkuài	Adv	as soon/quickly as possible
B5L10-I-09	同性戀	tóngxìngliàn	N	homosexual, gay
B5L10-I-10	異性戀	yìxìngliàn	N	heterosexual, straight
B5L10-I-11	相同	xiāngtóng	Vs	identical
B5L10-I-12	相愛	xiāng'ài	Vs	in love, to love each other
B5L10-I-13	核心	héxīn	N	core
B5L10-I-14	伴侶	bànlǚ	N	companion, mate, partner
B5L10-I-15	無關	wúguān	Vs	to have nothing to do with, be unrelated
B5L10-I-16	打破	dǎpò	V	to break, shatter
B5L10-I-17	平權	píngquán	N	equal rights
B5L10-I-18	藉由	jièyóu	Prep	through, by
B5L10-I-19	節稅	jiéshuì	Vi	to reduce, save on taxes
B5L10-I-20	病危	bìngwéi	Vs	critically ill
B5L10-I-21	簽署	qiānshù	V	to sign
B5L10-I-22	文件	wénjiàn	N	document
B5L10-I-23	彼此	bǐcǐ	N	each other, one another
B5L10-I-24	親密	qīnmì	Vs	intimate
B5L10-I-25	伙伴	huǒbàn	N	partner
B5L10-I-26	陌生	mòshēng	Vs	unacquainted, not mutually known
B5L10-I-27	性病	xìngbìng	N	sexually transmitted disease, STD
B5L10-I-28	偏見	piānjiàn	N	prejudice, bias
B5L10-I-30	異性	yìxìng	Vs-attr	opposite sex
B5L10-I-31	有情人終成眷屬	yǒuqíngrén zhōngchéng juànshǔ	Id	the lovers finally got married, every Jack has his Jill
B5L10-I-32	末日	mòrì	N	the end of the world
B5L10-I-33	擴大	kuòdà	V	to expand
B5L10-I-34	範圍	fànwéi	N	scope, range, extent
B5L10-I-35	心聲	xīnshēng	N	heartfelt wishes, aspirations
B5L10-I-36	法案	fǎ'àn	N	bill, act
B5L10-II-01	鏡頭	jìngtóu	N	lens, shot, scene
B5L10-II-02	聯邦	liánbāng	N	federal, federation, union
B5L10-II-03	彩虹	cǎihóng	N	rainbow
B5L10-II-04	旗	qí	N	flag, banner, standard
B5L10-II-05	時刻	shíkè	N	moment (in time)
B5L10-II-06	駐外	zhùwài	Vi	to be stationed abroad
B5L10-II-07	歡慶	huānqìng	V	to celebrate
B5L10-II-08	擠進	jǐjìn	Vpt	to crowd in, squeeze in
